epoch,weights_1,weights_2,weights_3
6058,0.09066049,0.05116806,-0.22701286
6059,0.090705566,0.051147528,-0.22703698
6060,0.090745725,0.051128805,-0.22705834
6061,0.09077012,0.051157296,-0.22706312
6062,0.09079089,0.05118677,-0.22706583
6063,0.090785705,0.051112935,-0.22715352
6064,0.09078096,0.051049534,-0.22722018
6065,0.090776704,0.050992988,-0.22728029
6066,0.09077069,0.050943486,-0.22733594
6067,0.090810575,0.05084435,-0.22744821
6068,0.09084633,0.05075568,-0.22754909
6069,0.09087756,0.050670907,-0.22763115
6070,0.090934366,0.05058536,-0.22769752
6071,0.09082532,0.05056514,-0.22767669
6072,0.090703405,0.050651774,-0.22764595
6073,0.09055774,0.05071991,-0.22763261
6074,0.090430334,0.050792508,-0.22762363
6075,0.09026831,0.051095024,-0.22767924
6076,0.090122975,0.051365677,-0.2277297
6077,0.08999404,0.05160863,-0.22777537
6078,0.09001784,0.051735792,-0.22783773
6079,0.090121835,0.051930916,-0.22800514
6080,0.09024965,0.052057456,-0.22812882
6081,0.09036568,0.052170336,-0.22824043
6082,0.09047252,0.052267935,-0.22834612
6083,0.09057263,0.052353922,-0.22844172
6084,0.09066213,0.052428875,-0.22853063
6085,0.09067785,0.052359678,-0.22853212
6086,0.09090597,0.05247426,-0.22864236
6087,0.09111289,0.052578144,-0.22874385
6088,0.09130645,0.052705973,-0.22879253
6089,0.09146634,0.05282146,-0.22883545
6090,0.092142254,0.05212847,-0.22870517
6091,0.092607416,0.05138394,-0.22840832
6092,0.093024015,0.050717082,-0.22813983
6093,0.09351382,0.05016226,-0.22790071
6094,0.09391243,0.049685255,-0.22764312
6095,0.094364814,0.048889123,-0.22732177
6096,0.09454134,0.04847599,-0.22697863
6097,0.094689116,0.048145797,-0.22666201
6098,0.09503538,0.047963575,-0.22613706
6099,0.095779896,0.0481045,-0.22548056
6100,0.09643215,0.04825874,-0.22486314
6101,0.096770585,0.04831186,-0.22429472
6102,0.097063266,0.048349697,-0.22379379
6103,0.097326845,0.04838371,-0.22334278
6104,0.09773471,0.048544094,-0.22291973
6105,0.09838753,0.048773717,-0.22247654
6106,0.0993394,0.0488347,-0.22220959
6107,0.10015704,0.048927106,-0.2219431
6108,0.100881286,0.04900738,-0.22165902
6109,0.101533554,0.049088962,-0.22140647
6110,0.10244951,0.048995074,-0.22109169
6111,0.103308424,0.048398267,-0.22067085
6112,0.104081035,0.04786164,-0.22029102
6113,0.10478207,0.04737,-0.21994518
6114,0.10542571,0.04691689,-0.21960331
6115,0.10600316,0.046643488,-0.21920925
6116,0.10653383,0.04639896,-0.21885633
6117,0.107224226,0.04625159,-0.21857543
6118,0.10784305,0.04609768,-0.21832345
6119,0.10841959,0.0459295,-0.2180976
6120,0.108940594,0.045777787,-0.21789375
6121,0.1094015,0.04565275,-0.2177128
6122,0.10980117,0.04554978,-0.21754478
6123,0.11038966,0.04492829,-0.21744213
6124,0.11091322,0.044363357,-0.21736087
6125,0.11132166,0.04394148,-0.21722941
6126,0.11153471,0.043586567,-0.21710598
6127,0.11172404,0.043270636,-0.21699221
6128,0.11189267,0.04298415,-0.21688363
6129,0.111981146,0.042657588,-0.21690157
6130,0.1119128,0.042394534,-0.21693748
6131,0.11183666,0.04213732,-0.21701165
6132,0.11152739,0.04194172,-0.21719141
6133,0.111248665,0.041766517,-0.2173498
6134,0.11099537,0.041614737,-0.21749131
6135,0.11066988,0.041475687,-0.21765493
6136,0.1103727,0.041321732,-0.21782276
6137,0.110002734,0.04129752,-0.21795505
6138,0.10968041,0.041229725,-0.21813308
6139,0.109311074,0.041160285,-0.21835841
6140,0.10897854,0.041097503,-0.21856117
6141,0.10869014,0.041093342,-0.2187312
6142,0.10842174,0.041075565,-0.21888898
6143,0.10818294,0.04105792,-0.21902813
6144,0.10795128,0.041051533,-0.2191448
6145,0.10772766,0.04115863,-0.21938649
6146,0.10753589,0.041244607,-0.21958905
6147,0.107435256,0.04133183,-0.21975632
6148,0.10755634,0.04183496,-0.21992405
6149,0.1076742,0.042246897,-0.2200671
6150,0.10781413,0.04262548,-0.22022952
6151,0.107953526,0.0428376,-0.22027268
6152,0.108098,0.043004073,-0.22031361
6153,0.10781846,0.043228418,-0.22038484
6154,0.10753998,0.043412507,-0.22040881
6155,0.10729361,0.043573342,-0.22044487
6156,0.10697729,0.043706667,-0.22048578
6157,0.10667242,0.043467414,-0.22056265
6158,0.106332846,0.043314535,-0.22059071
6159,0.10602113,0.043177243,-0.22061639
6160,0.105737895,0.043057125,-0.22064197
6161,0.10532669,0.043114107,-0.22043408
6162,0.10533469,0.04322049,-0.22013308
6163,0.10528757,0.04335466,-0.21987508
6164,0.1052305,0.04348273,-0.21964602
6165,0.10512622,0.043744687,-0.21942347
6166,0.10500754,0.043999407,-0.21919733
6167,0.10477719,0.044180755,-0.21895038
6168,0.10448607,0.044152617,-0.21877366
6169,0.1045045,0.044883225,-0.21853945
6170,0.104537345,0.045554925,-0.21849698
6171,0.104520716,0.04618939,-0.21845888
6172,0.1042347,0.04713539,-0.21845569
6173,0.10395028,0.047980674,-0.21848035
6174,0.103550136,0.048519224,-0.21827792
6175,0.10318966,0.049004078,-0.21809581
6176,0.102858976,0.049437914,-0.21793036
6177,0.10256773,0.04982485,-0.21778136
6178,0.10230228,0.050137635,-0.21764679
6179,0.10216368,0.050650645,-0.21748278
6180,0.102044545,0.05110907,-0.21734577
6181,0.10200387,0.05145484,-0.21739413
6182,0.10207804,0.05181267,-0.21769057
6183,0.10214714,0.052120674,-0.2179574
6184,0.102180384,0.052363634,-0.21815264
6185,0.10221123,0.05258136,-0.21832605
6186,0.102202155,0.05280684,-0.21849407
6187,0.10220042,0.05300738,-0.21864532
6188,0.10242308,0.052800886,-0.21897514
6189,0.10262749,0.052613556,-0.21927303
6190,0.10292481,0.052412942,-0.21947317
6191,0.10310036,0.05219452,-0.21968046
6192,0.10300926,0.052251354,-0.21987124
6193,0.10315571,0.05216946,-0.21996236
6194,0.10328542,0.05202862,-0.22002998
6195,0.10340852,0.051889755,-0.22009455
6196,0.10354022,0.051939838,-0.2200296
6197,0.103684,0.0519528,-0.21995597
6198,0.10380605,0.051915582,-0.21989876
6199,0.1041477,0.05183605,-0.22007649
6200,0.104473114,0.051779233,-0.22032657
6201,0.10502831,0.05198573,-0.22052784
6202,0.10544219,0.051977865,-0.22063614
6203,0.10583806,0.05195543,-0.22073863
6204,0.10618563,0.051950436,-0.2208262
6205,0.10648013,0.051880017,-0.22095834
6206,0.10672045,0.051914744,-0.22115026
6207,0.10704797,0.052062865,-0.22145513
6208,0.107556656,0.05188842,-0.2216358
6209,0.108050436,0.051779676,-0.22180244
6210,0.10848673,0.051673323,-0.22195648
6211,0.108877346,0.051582288,-0.2221003
6212,0.108967386,0.05147792,-0.22232279
6213,0.10906416,0.051376525,-0.22252463
6214,0.10894432,0.051349968,-0.22273658
6215,0.108770184,0.051415592,-0.22300953
6216,0.10857444,0.051525693,-0.22328179
6217,0.10839803,0.05161931,-0.22352315
6218,0.10831201,0.05161192,-0.2237698
6219,0.10817765,0.051577445,-0.22402553
6220,0.108082496,0.051421046,-0.22426721
6221,0.10798494,0.051336315,-0.22443782
6222,0.107760385,0.051277492,-0.22462302
6223,0.10755387,0.051247537,-0.22478296
6224,0.10742955,0.051255725,-0.22502466
6225,0.107456796,0.05126149,-0.22553273
6226,0.10746844,0.050856758,-0.22598562
6227,0.10744559,0.050517913,-0.22638895
6228,0.10743187,0.05017903,-0.22674951
6229,0.10743518,0.04993415,-0.22713172
6230,0.1074319,0.04969885,-0.22747216
6231,0.1071354,0.049404066,-0.22777389
6232,0.106870696,0.049134802,-0.2280501
6233,0.106622554,0.04887637,-0.22830504
6234,0.10635026,0.048585296,-0.22853719
6235,0.10610662,0.04832207,-0.22874887
6236,0.10540674,0.0479767,-0.22866811
6237,0.10479491,0.047659058,-0.22858451
6238,0.10424302,0.047373116,-0.2285086
6239,0.10358116,0.04729413,-0.2281306
6240,0.10293012,0.047360055,-0.227751
6241,0.1023545,0.047432154,-0.22741993
6242,0.10187087,0.04751095,-0.22714794
6243,0.10138081,0.04760671,-0.22694007
6244,0.10093818,0.04770201,-0.22673717
6245,0.1006018,0.047575835,-0.22697712
6246,0.100160584,0.047472984,-0.22715347
6247,0.09984894,0.04735314,-0.22742161
6248,0.09957154,0.04724733,-0.22765636
6249,0.09932953,0.0471538,-0.22786573
6250,0.09913163,0.04705225,-0.22805858
6251,0.09894561,0.047097247,-0.22837593
6252,0.098726,0.0472118,-0.22868802
6253,0.09852516,0.04732063,-0.22897448
6254,0.09835429,0.047415975,-0.22923593
6255,0.09820091,0.047492154,-0.2294688
6256,0.09806039,0.047564536,-0.22967352
6257,0.09794849,0.04763621,-0.22985224
6258,0.097842835,0.047693733,-0.22995766
6259,0.09768733,0.047728743,-0.23006941
6260,0.09737926,0.047814224,-0.23011775
6261,0.09712276,0.047869686,-0.2302103
6262,0.09688644,0.04791986,-0.2302948
6263,0.0966723,0.047963843,-0.23037265
6264,0.09627877,0.048119325,-0.23051968
6265,0.095871836,0.048267923,-0.23064664
6266,0.09551805,0.04815604,-0.23087189
6267,0.09521876,0.048042808,-0.23107474
6268,0.09495084,0.04794218,-0.23125648
6269,0.09470683,0.047858503,-0.2312922
6270,0.094488546,0.047783267,-0.23132436
6271,0.09433026,0.047486894,-0.23148495
6272,0.09416869,0.047207065,-0.23162429
6273,0.093971424,0.04688733,-0.2316675
6274,0.093776144,0.046702705,-0.23175643
6275,0.09362646,0.046504475,-0.2318954
6276,0.09349252,0.046325427,-0.23202007
6277,0.09337153,0.046164814,-0.23213314
6278,0.09326752,0.046021353,-0.23223653
6279,0.09314698,0.0458063,-0.23232518
6280,0.093037546,0.04561398,-0.23240453
6281,0.09293199,0.04551797,-0.23252496
6282,0.09283966,0.04542573,-0.23262924
6283,0.09274895,0.045344982,-0.23272999
6284,0.09266546,0.045257084,-0.23282854
6285,0.09279556,0.045115218,-0.23327439
6286,0.09291302,0.04498724,-0.23367749
6287,0.09302904,0.04488447,-0.2340475
6288,0.09293224,0.044953175,-0.23442622
6289,0.09282853,0.045010637,-0.23476127
6290,0.09272551,0.045064498,-0.23507369
6291,0.09261031,0.045129336,-0.2353527
6292,0.0924244,0.045242555,-0.2356023
6293,0.0922246,0.045370195,-0.23585023
6294,0.09205546,0.04549323,-0.23607428
6295,0.0918921,0.045611832,-0.23627184
6296,0.09175161,0.045720845,-0.23645441
6297,0.091428265,0.045991305,-0.23648337
6298,0.09113064,0.046246964,-0.23651305
6299,0.09087106,0.04649904,-0.23657213
6300,0.090637825,0.046725843,-0.23662494
6301,0.09042836,0.046929594,-0.23667257
6302,0.09021239,0.047201026,-0.23670569
6303,0.090019576,0.047442082,-0.23673518
6304,0.089846574,0.047659468,-0.23676233
6305,0.08970404,0.047857266,-0.23677514
6306,0.08957683,0.04803543,-0.23678671
6307,0.08946508,0.048192192,-0.23679908
6308,0.08936946,0.048331037,-0.23681259
6309,0.089282654,0.048456173,-0.23682524
6310,0.08912029,0.04853541,-0.23695676
6311,0.08897381,0.04860659,-0.2370767
6312,0.088852055,0.048976228,-0.23710018
6313,0.08874154,0.049308635,-0.23712307
6314,0.088642985,0.04960539,-0.23714167
6315,0.08856706,0.049872655,-0.23716283
6316,0.08850221,0.05011132,-0.23718031
6317,0.08842869,0.05033554,-0.23722143
6318,0.08828934,0.050358444,-0.23738603
6319,0.08816815,0.05037556,-0.23753308
6320,0.08807128,0.050349496,-0.23767254
6321,0.08800556,0.050322566,-0.23779732
6322,0.088054046,0.0501326,-0.23783465
6323,0.08810096,0.04996125,-0.23786722
6324,0.08818051,0.04979414,-0.2376394
6325,0.088259354,0.049445283,-0.23700394
6326,0.088312015,0.049149193,-0.2363968
6327,0.08844918,0.048838258,-0.23567954
6328,0.08858852,0.048583258,-0.23501828
6329,0.08876486,0.048336666,-0.2343762
6330,0.089166485,0.048025467,-0.23402119
6331,0.08943242,0.04762325,-0.23383334
6332,0.08967554,0.04725044,-0.23366068
6333,0.08990092,0.046910923,-0.2335022
6334,0.09019927,0.046611656,-0.2333426
6335,0.09045087,0.046341844,-0.233219
6336,0.09067333,0.04611042,-0.23310418
6337,0.090959385,0.045854326,-0.23299842
6338,0.09130242,0.04571723,-0.23278604
6339,0.091453396,0.045459397,-0.2329023
6340,0.09191317,0.045334883,-0.23299928
6341,0.09232355,0.045224965,-0.23309506
6342,0.09267819,0.04510135,-0.23335762
6343,0.093000434,0.045000035,-0.23358208
6344,0.093288176,0.04490965,-0.23378597
6345,0.093615316,0.044895552,-0.23403569
6346,0.093933105,0.04488657,-0.23426649
6347,0.09399877,0.044985708,-0.23454267
6348,0.09405756,0.045076527,-0.23478785
6349,0.093926676,0.045235142,-0.23505126
6350,0.09380083,0.04537737,-0.23529097
6351,0.0936687,0.045512695,-0.23551278
6352,0.09347147,0.04571777,-0.23572855
6353,0.0932285,0.04597487,-0.23595582
6354,0.092959575,0.046186794,-0.23604593
6355,0.09272235,0.046376027,-0.23612614
6356,0.09221305,0.0469645,-0.23588334
6357,0.091711454,0.047532693,-0.23552293
6358,0.09170968,0.04764548,-0.2352814
6359,0.09173944,0.04780336,-0.23507832
6360,0.091778494,0.04788716,-0.23487459
6361,0.09179016,0.047825277,-0.23478997
6362,0.09194151,0.04764682,-0.23526727
6363,0.09179387,0.04752937,-0.23603125
6364,0.09167895,0.0474102,-0.23675574
6365,0.09165528,0.047238015,-0.23739631
6366,0.091151394,0.047169104,-0.23794714
6367,0.09068866,0.047128227,-0.23842885
6368,0.09017818,0.04710393,-0.23879686
6369,0.08972719,0.04708149,-0.23913924
6370,0.089321174,0.047059145,-0.23944895
6371,0.08891866,0.04702883,-0.23965079
6372,0.08856714,0.04700128,-0.23983349
6373,0.088371575,0.04678525,-0.24000573
6374,0.08820037,0.046593767,-0.24016076
6375,0.08804641,0.046421744,-0.2403002
6376,0.08815937,0.04623839,-0.24049948
6377,0.0881386,0.04615708,-0.2405211
6378,0.08815322,0.04605165,-0.24052143
6379,0.08816711,0.04589444,-0.24043071
6380,0.08805809,0.045959592,-0.24036244
6381,0.087960556,0.046017718,-0.24030022
6382,0.08790982,0.046194397,-0.24034461
6383,0.0878632,0.04635538,-0.24038462
6384,0.08781897,0.04650039,-0.24041826
6385,0.08777929,0.04663334,-0.24044722
6386,0.087728,0.046709683,-0.24044716
6387,0.08769262,0.046761274,-0.2404565
6388,0.08767055,0.04679705,-0.24046896
6389,0.08765323,0.046827957,-0.24048242
6390,0.08763161,0.0468646,-0.2404939
6391,0.087612264,0.046896823,-0.2405037
6392,0.08758599,0.04691395,-0.24052827
6393,0.0876526,0.046900745,-0.24054833
6394,0.087799095,0.046822287,-0.24058925
6395,0.08793278,0.046724845,-0.24063551
6396,0.08804775,0.04663806,-0.24068141
6397,0.08815282,0.046560246,-0.24072288
6398,0.088247746,0.04649323,-0.24075907
6399,0.088318914,0.04642299,-0.24080251
6400,0.08836877,0.046350278,-0.24083982
6401,0.08839361,0.046259243,-0.2409173
6402,0.0884893,0.046168257,-0.24099773
6403,0.08858114,0.046114564,-0.24110095
6404,0.08867537,0.046054807,-0.24120417
6405,0.088755146,0.04599268,-0.24130392
6406,0.08879449,0.045938507,-0.24140239
6407,0.088824384,0.04588892,-0.2414957
6408,0.08884785,0.045841668,-0.24157985
6409,0.08886407,0.04580023,-0.24164009
6410,0.08887914,0.04575726,-0.24168147
6411,0.08888767,0.0457227,-0.24171232
6412,0.088885956,0.04567147,-0.24174462
6413,0.08878397,0.045598235,-0.24183041
6414,0.08869283,0.04553285,-0.24190739
6415,0.08856804,0.04548853,-0.24197012
6416,0.088455215,0.04544963,-0.24202815
6417,0.08837257,0.04542285,-0.24207681
6418,0.088312835,0.045384955,-0.24212916
6419,0.088270076,0.0453532,-0.24215913
6420,0.08823172,0.045324475,-0.24218601
6421,0.08819752,0.04529944,-0.24221095
6422,0.088153966,0.04528978,-0.24221942
6423,0.08812358,0.045593925,-0.24213861
6424,0.088093325,0.045866646,-0.24208228
6425,0.08809482,0.046105295,-0.24202588
6426,0.08810715,0.046323415,-0.24196406
6427,0.08809562,0.0465251,-0.24190627
6428,0.08802028,0.04662532,-0.24169639
6429,0.08805656,0.04658524,-0.24139097
6430,0.08812138,0.046523456,-0.24089725
6431,0.08818053,0.0464662,-0.2404518
6432,0.08823432,0.04641344,-0.24005145
6433,0.0882807,0.04636936,-0.23969005
6434,0.08833655,0.04632167,-0.23939097
6435,0.08839173,0.04627608,-0.23914552
6436,0.0884936,0.046182737,-0.23900262
6437,0.08866641,0.046349775,-0.2388619
6438,0.08882897,0.046513002,-0.23874229
6439,0.08898687,0.046677805,-0.23863044
6440,0.089135416,0.04682681,-0.23852889
6441,0.08949525,0.046913583,-0.23871173
6442,0.089829266,0.046977215,-0.23888852
6443,0.09023718,0.047213685,-0.23914637
6444,0.09060601,0.047435388,-0.23937182
6445,0.090931766,0.04763039,-0.23957361
6446,0.09122257,0.047806304,-0.23975666
6447,0.09149389,0.047975853,-0.23992574
6448,0.09112839,0.048340704,-0.23989704
6449,0.09080133,0.04867187,-0.23987074
6450,0.09050718,0.048967622,-0.23984717
6451,0.09024654,0.049234796,-0.23982716
6452,0.09001508,0.04947747,-0.23980305
6453,0.08981183,0.04969556,-0.23978531
6454,0.08964401,0.049890857,-0.23977177
6455,0.0894958,0.050068565,-0.23976357
6456,0.08923576,0.050234333,-0.23968086
6457,0.089158714,0.050358184,-0.23955937
6458,0.08908041,0.050493516,-0.2394404
6459,0.08901128,0.050618384,-0.23933032
6460,0.088958494,0.050727464,-0.23923346
6461,0.08888466,0.050819326,-0.23915043
6462,0.08881143,0.050903786,-0.23906566
6463,0.08875005,0.05097976,-0.2390085
6464,0.08870257,0.051042404,-0.23895676
6465,0.088639125,0.051097006,-0.23891425
6466,0.08858101,0.05114462,-0.23887871
6467,0.0885402,0.051174484,-0.23885003
6468,0.08850381,0.051201012,-0.23882358
6469,0.08848027,0.0512129,-0.23879883
6470,0.0886749,0.051056154,-0.2387423
6471,0.08884974,0.05091177,-0.23869045
6472,0.0890244,0.050771736,-0.23864186
6473,0.08918172,0.05064553,-0.23859829
6474,0.089323364,0.05053209,-0.2385597
6475,0.08944808,0.050436687,-0.2385261
6476,0.08955541,0.050337933,-0.23849028
6477,0.08965377,0.050246194,-0.23846146
6478,0.08976674,0.050047826,-0.23854277
6479,0.089870475,0.049848497,-0.23862241
6480,0.08994842,0.049590107,-0.23867877
6481,0.09001421,0.04935814,-0.23873243
6482,0.09008735,0.04911086,-0.23878194
6483,0.09015226,0.048887946,-0.23882706
6484,0.0902123,0.048685648,-0.2388663
6485,0.09026656,0.04850414,-0.23890416
6486,0.090314746,0.048340928,-0.23893861
6487,0.09035968,0.048204016,-0.23896508
6488,0.09032847,0.047722515,-0.23891038
6489,0.09027161,0.04727865,-0.23885572
6490,0.090217546,0.046879664,-0.23880865
6491,0.09016312,0.046524156,-0.23876597
6492,0.09011425,0.04620422,-0.23872757
6493,0.09007568,0.045912374,-0.23868386
6494,0.090034574,0.04566809,-0.2386391
6495,0.08998079,0.04541331,-0.23862666
6496,0.08993302,0.04518563,-0.23861718
6497,0.089887455,0.04498381,-0.23860909
6498,0.08977793,0.04491012,-0.23863119
6499,0.08967563,0.04484203,-0.23865384
6500,0.089581385,0.044780742,-0.23867147
6501,0.089495584,0.044727307,-0.23868741
6502,0.0893489,0.044845607,-0.23864082
6503,0.08890689,0.044957355,-0.23858677
6504,0.0885106,0.045057435,-0.23853858
6505,0.088165164,0.04515107,-0.23849824
6506,0.08800144,0.045467395,-0.23876268
6507,0.087955385,0.045613267,-0.23902239
6508,0.0879012,0.045732412,-0.23924553
6509,0.087851614,0.045841932,-0.23944764
6510,0.08780722,0.045940254,-0.23962973
6511,0.08775911,0.045968797,-0.23978002
6512,0.087718114,0.045994278,-0.23991211
6513,0.087680966,0.04601765,-0.2400319
6514,0.08764618,0.046043765,-0.24014015
6515,0.087659895,0.046073627,-0.24014232
6516,0.08767396,0.046099603,-0.2401451
6517,0.087803744,0.04605594,-0.24022351
6518,0.087922096,0.04601254,-0.24029478
6519,0.08803103,0.045977697,-0.24036162
6520,0.08832313,0.045698456,-0.24024959
6521,0.088810675,0.045632508,-0.24010971
6522,0.08925967,0.045565847,-0.23997267
6523,0.08968218,0.04545517,-0.23986886
6524,0.09006755,0.04535314,-0.23976815
6525,0.09044296,0.045303725,-0.23967865
6526,0.09074546,0.045273717,-0.2395854
6527,0.09101889,0.045248337,-0.23949943
6528,0.09131042,0.04524258,-0.23944037
6529,0.09158916,0.04522147,-0.23938437
6530,0.091844626,0.045184802,-0.23933886
6531,0.09204633,0.04513272,-0.23930256
6532,0.092726335,0.04493668,-0.23932536
6533,0.09331508,0.044732112,-0.23935628
6534,0.093845055,0.04455222,-0.23938414
6535,0.09432959,0.044384524,-0.2394146
6536,0.0947595,0.04423927,-0.23943819
6537,0.095144555,0.044118088,-0.23945679
6538,0.09550698,0.044017997,-0.23945901
6539,0.095834926,0.043925975,-0.23946111
6540,0.0961977,0.043844026,-0.23938282
6541,0.09637848,0.04386726,-0.23936099
6542,0.09654109,0.04389922,-0.23932864
6543,0.09649521,0.04396869,-0.2391535
6544,0.09645287,0.04403291,-0.23899606
6545,0.09641466,0.04409249,-0.23885164
6546,0.09636904,0.04414383,-0.23870255
6547,0.09632707,0.04405259,-0.23858675
6548,0.09627261,0.044014607,-0.23842722
6549,0.096147,0.043984894,-0.23830806
6550,0.09603328,0.04395841,-0.23820068
6551,0.09592464,0.043933682,-0.23810431
6552,0.09586135,0.043880858,-0.23797578
6553,0.095818974,0.043859914,-0.23786673
6554,0.095780194,0.04384021,-0.23776978
6555,0.09575051,0.04382305,-0.23768388
6556,0.09572452,0.043807816,-0.23760666
6557,0.09570403,0.0437834,-0.23752597
6558,0.09568596,0.04376119,-0.23745355
6559,0.095663175,0.043744177,-0.23737611
6560,0.09564883,0.043750532,-0.2373244
6561,0.09563879,0.043746643,-0.2372889
6562,0.095629,0.043742873,-0.23725678
6563,0.09556304,0.043759163,-0.23720966
6564,0.09550398,0.04377354,-0.23716772
6565,0.095334396,0.043787535,-0.23717989
6566,0.09518255,0.043797176,-0.23719107
6567,0.095040485,0.043815494,-0.23720182
6568,0.09491773,0.043827314,-0.23722178
6569,0.09480959,0.043835238,-0.23725787
6570,0.094731025,0.043838374,-0.23729149
6571,0.0946604,0.043855656,-0.2373116
6572,0.0947175,0.043863393,-0.23735301
6573,0.09476878,0.04387022,-0.23739122
6574,0.09481403,0.043878444,-0.23742567
6575,0.0948617,0.043884225,-0.23745465
6576,0.094905935,0.043892875,-0.23748069
6577,0.094945945,0.043900605,-0.23750362
6578,0.09498953,0.0439036,-0.23752993
6579,0.09502981,0.04390614,-0.23755318
6580,0.09506613,0.043908406,-0.23757437
6581,0.095098354,0.04390921,-0.23759305
6582,0.095176525,0.043875497,-0.23763584
6583,0.0952437,0.043871287,-0.23767288
6584,0.095307514,0.04385759,-0.23769961
6585,0.09536413,0.0437751,-0.23764889
6586,0.09541485,0.04370061,-0.23760304
6587,0.095431514,0.043655567,-0.23752537
6588,0.095449306,0.043608446,-0.23746033
6589,0.09546537,0.04356778,-0.23740157
6590,0.09547908,0.04353145,-0.23734926
6591,0.09553288,0.04346175,-0.2373101
6592,0.095586434,0.04340335,-0.23727332
6593,0.09563794,0.043352246,-0.23723873
6594,0.09568433,0.043306254,-0.23720758
6595,0.09572653,0.043263834,-0.23718037
6596,0.09576934,0.04322287,-0.2371685
6597,0.09580788,0.043186046,-0.2371582
6598,0.09584196,0.043152746,-0.23715249
6599,0.0958259,0.043143954,-0.23713891
6600,0.09581295,0.043136444,-0.23712456
6601,0.09580101,0.043130167,-0.2371122
6602,0.09578918,0.0431246,-0.23709805
6603,0.09578,0.04311687,-0.2370889
6604,0.09577587,0.04311056,-0.23708348
6605,0.095769815,0.04310294,-0.23708196
6606,0.09576004,0.04310249,-0.2370995
6607,0.0957474,0.04310599,-0.23712082
6608,0.09569732,0.04305678,-0.23711589
6609,0.09565718,0.04300319,-0.23708507
6610,0.09562096,0.042954993,-0.23705769
6611,0.09559457,0.04291643,-0.2370264
6612,0.09557191,0.04288014,-0.23700139
6613,0.09555346,0.04284156,-0.23697563
6614,0.09553725,0.04280714,-0.23695283
6615,0.09497335,0.042757906,-0.2369202
6616,0.09446595,0.04271369,-0.23689222
6617,0.09400948,0.042674128,-0.23686694
6618,0.093596786,0.04263596,-0.23684263
6619,0.09321407,0.04260343,-0.23682751
6620,0.09287016,0.04257581,-0.23681474
6621,0.092656724,0.04272576,-0.23725581
6622,0.09246433,0.04286172,-0.23765361
6623,0.09230147,0.04298319,-0.23800662
6624,0.092156954,0.04309085,-0.23832434
6625,0.09202808,0.043189663,-0.2386118
6626,0.091913015,0.043281034,-0.23887089
6627,0.091813296,0.043365568,-0.23910572
6628,0.09172263,0.043442953,-0.23931418
6629,0.09165222,0.04351061,-0.2395004
6630,0.09158521,0.043571353,-0.23965243
6631,0.091504745,0.043631412,-0.23976903
6632,0.09142388,0.04365955,-0.23987609
6633,0.09125618,0.043455943,-0.23995928
6634,0.091105655,0.043275148,-0.24003533
6635,0.09097088,0.043112658,-0.24010433
6636,0.09090547,0.04276808,-0.24038066
6637,0.090851665,0.042454198,-0.24062881
6638,0.09080754,0.042175777,-0.24084297
6639,0.09077966,0.041921385,-0.24104057
6640,0.09075986,0.04169112,-0.24121994
6641,0.09082605,0.041671325,-0.24137941
6642,0.09076244,0.041689333,-0.24141948
6643,0.0906929,0.041729536,-0.24144873
6644,0.09063037,0.041765384,-0.2414753
6645,0.0905711,0.04180091,-0.24149658
6646,0.09050307,0.04184256,-0.24150735
6647,0.09044589,0.0418782,-0.24151818
6648,0.090410665,0.041972116,-0.24151205
6649,0.090349555,0.042214237,-0.2415233
6650,0.09029725,0.04243273,-0.24152873
6651,0.09025692,0.042616706,-0.24152915
6652,0.09023753,0.04276627,-0.24142699
6653,0.09025315,0.042710636,-0.24123508
6654,0.09026799,0.042660464,-0.24106133
6655,0.09028111,0.0426164,-0.24090184
6656,0.090291955,0.04257029,-0.24075942
6657,0.0903011,0.04252805,-0.24063154
6658,0.090321176,0.042505182,-0.24050231
6659,0.090341076,0.0424836,-0.24038406
6660,0.09035963,0.042463824,-0.24028061
6661,0.09036726,0.042417895,-0.24019395
6662,0.09031121,0.04241158,-0.24014962
6663,0.09020736,0.04245527,-0.2403165
6664,0.0901129,0.042451836,-0.24046841
6665,0.09003013,0.042448707,-0.24060087
6666,0.08995393,0.04244414,-0.24071826
6667,0.08988991,0.0423666,-0.24100718
6668,0.08983067,0.04229824,-0.2412633
6669,0.08983672,0.04202296,-0.24139993
6670,0.0898434,0.041774306,-0.24152127
6671,0.08984499,0.041551005,-0.24162695
6672,0.0899128,0.04135873,-0.2417477
6673,0.08995886,0.0411626,-0.24185976
6674,0.09000006,0.04098368,-0.24196021
6675,0.08997034,0.040837243,-0.24207667
6676,0.0899419,0.040704533,-0.24218136
6677,0.08991682,0.040584,-0.24227583
6678,0.089861594,0.040684495,-0.24239053
6679,0.0898767,0.04071115,-0.24251243
6680,0.0898907,0.040734425,-0.24262248
6681,0.089902595,0.040755738,-0.24272187
6682,0.08992044,0.040773775,-0.24281153
6683,0.08993559,0.04078681,-0.24290037
6684,0.08993332,0.040814035,-0.2429912
6685,0.089934126,0.04077341,-0.24298199
6686,0.089982405,0.040737383,-0.24299777
6687,0.090095766,0.040741563,-0.24304397
6688,0.0901958,0.04078016,-0.24308048
6689,0.09029579,0.0408088,-0.24311982
6690,0.09037928,0.04083455,-0.24315591
6691,0.09061581,0.04074774,-0.24314615
6692,0.090825975,0.040669642,-0.2431372
6693,0.091015205,0.040599287,-0.24312922
